Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,
303,1987,7.45,232.88,88.23,51.76,
303,1988,8.97,253.77,96.15,56.40,
303,1989,3.94,263.78,99.94,58.62,
303,1990,0.06,263.94,100.00,58.66,
303,1991,-0.06,263.78,99.94,58.62,
303,1992,1.80,268.54,101.74,59.68,
303,1993,1.54,272.67,103.31,60.60,
303,1994,1.71,277.34,105.08,61.64,
303,1995,4.96,291.10,110.29,64.69,
303,1996,6.10,308.85,117.02,68.64,
303,1997,7.97,333.46,126.34,74.11,
303,1998,9.20,364.15,137.97,80.93,
303,1999,11.07,404.46,153.24,89.89,
303,2000,11.25,449.97,170.48,100.00,
303,2001,7.78,484.97,183.74,107.78,
303,2002,3.73,503.05,190.59,111.80,
303,2003,1.68,511.51,193.80,113.68,
303,2004,3.81,531.01,201.19,118.01,
303,2005,5.78,561.70,212.81,124.83,
303,2006,5.03,589.95,223.52,131.11,
303,2007,2.34,603.74,228.74,134.17,
303,2008,-1.92,592.15,224.35,131.60,
303,2009,-4.63,564.75,213.97,125.51,
303,2010,-6.99,525.29,199.02,116.74,
303,2011,-5.03,498.86,189.00,110.87,
303,2012,-2.53,486.24,184.22,108.06,
303,2013,6.03,515.55,195.33,114.58,
303,2014,9.08,562.34,213.06,124.97,
303,2015,6.41,598.38,226.71,132.98,
303,2016,7.66,644.21,244.08,143.17,
303,2017,6.08,683.37,258.91,151.87,
303,2018,7.18,732.43,277.50,162.78,
303,2019,4.15,762.80,289.01,169.52,
303,2020,2.58,782.48,296.46,173.90,
303,2021,9.31,855.32,324.06,190.08,
304,1985,.,100.00,87.76,65.26,
304,1986,2.38,102.38,89.84,66.81,
304,1987,1.65,104.07,91.33,67.91,
304,1988,2.73,106.91,93.82,69.77,
304,1989,2.98,110.10,96.62,71.85,
304,1990,3.50,113.95,100.00,74.36,
304,1991,1.05,115.15,101.05,75.14,
304,1992,3.61,119.31,104.70,77.86,
304,1993,1.29,120.85,106.05,78.86,
304,1994,2.31,123.64,108.50,80.69,
304,1995,3.72,128.24,112.54,83.69,
304,1996,3.28,132.45,116.23,86.44,
304,1997,3.11,136.57,119.85,89.12,
304,1998,3.74,141.68,124.33,92.46,
304,1999,3.72,146.96,128.96,95.90,
304,2000,4.27,153.24,134.47,100.00,
304,2001,5.25,161.28,141.53,105.25,
304,2002,3.74,167.32,146.83,109.19,
304,2003,3.24,172.74,151.59,112.73,
304,2004,6.66,184.25,161.69,120.24,
304,2005,4.58,192.69,169.09,125.74,
304,2006,7.68,207.49,182.09,135.41,
304,2007,5.17,218.22,191.50,142.41,
304,2008,0.95,220.30,193.33,143.77,
304,2009,-2.60,214.57,188.30,140.03,
304,2010,-4.65,204.58,179.53,133.51,
304,2011,-6.38,191.53,168.08,124.99,
304,2012,-3.88,184.10,161.56,120.14,
304,2013,-0.24,183.65,161.17,119.85,
304,2014,2.77,188.74,165.63,123.17,
304,2015,2.74,193.90,170.16,126.54,
304,2016,2.02,197.82,173.59,129.09,
304,2017,3.66,205.06,179.95,133.82,
304,2018,1.69,208.53,182.99,136.08,
304,2019,4.44,217.78,191.11,142.12,
304,2020,3.32,225.01,197.46,146.84,
304,2021,9.31,245.97,215.85,160.51,
305,1975,.,100.00,36.15,24.43,
305,1976,3.33,103.33,37.35,25.25,
305,1977,0.74,104.10,37.63,25.44,
305,1978,13.16,117.80,42.58,28.79,
305,1979,36.26,160.52,58.02,39.22,
305,1980,3.07,165.45,59.80,40.43,
305,1981,12.43,186.02,67.24,45.45,
305,1982,6.83,198.72,71.83,48.56,
305,1983,2.44,203.56,73.58,49.74,
305,1984,3.39,210.46,76.07,51.43,
305,1985,7.68,226.63,81.92,55.38,
305,1986,7.96,244.66,88.43,59.78,
305,1987,3.42,253.02,91.46,61.83,
305,1988,6.78,270.17,97.65,66.01,
305,1989,0.82,272.39,98.46,66.56,
305,1990,1.57,276.66,100.00,67.60,
305,1991,-1.23,273.25,98.77,66.77,
305,1992,1.76,278.06,100.51,67.94,
305,1993,2.61,285.33,103.13,69.72,
305,1994,4.21,297.34,107.47,72.65,
305,1995,4.48,310.66,112.29,75.91,
305,1996,4.59,324.92,117.44,79.39,
305,1997,5.27,342.05,123.64,83.58,
305,1998,5.06,359.37,129.90,87.81,
305,1999,6.10,381.29,137.82,93.17,
305,2000,7.33,409.25,147.93,100.00,
305,2001,6.41,435.47,157.40,106.41,
305,2002,3.83,452.17,163.44,110.49,
305,2003,2.75,464.59,167.93,113.52,
305,2004,3.91,482.75,174.49,117.96,
305,2005,6.26,512.98,185.42,125.35,
305,2006,6.09,544.25,196.72,132.99,
305,2007,3.77,564.77,204.14,138.00,
305,2008,-0.90,559.67,202.30,136.75,
305,2009,-6.64,522.53,188.87,127.68,
305,2010,-12.04,459.59,166.12,112.30,
305,2011,-7.28,426.15,154.03,104.13,
305,2012,-5.18,404.09,146.06,98.74,
305,2013,2.45,413.98,149.64,101.16,
305,2014,7.68,445.76,161.12,108.92,
305,2015,6.41,474.35,171.46,115.91,
305,2016,6.21,503.78,182.10,123.10,
305,2017,6.43,536.20,193.81,131.02,
305,2018,7.16,574.59,207.69,140.40,
305,2019,6.42,611.46,221.02,149.41,
305,2020,4.13,636.73,230.15,155.58,
305,2021,14.76,730.69,264.11,178.54,
306,1975,.,100.00,39.39,25.96,
306,1976,7.21,107.21,42.23,27.84,
306,1977,7.00,114.72,45.19,29.79,
306,1978,13.00,129.63,51.06,33.66,
306,1979,22.12,158.31,62.36,41.10,
306,1980,12.22,177.66,69.98,46.13,
306,1981,0.38,178.34,70.24,46.30,
306,1982,6.53,189.97,74.83,49.32,
306,1983,5.26,199.96,78.76,51.92,
306,1984,3.83,207.61,81.77,53.90,
306,1985,5.36,218.73,86.16,56.79,
306,1986,3.20,225.74,88.92,58.61,
306,1987,3.10,232.74,91.67,60.43,
306,1988,3.41,240.68,94.80,62.49,
306,1989,3.73,249.66,98.34,64.82,
306,1990,1.69,253.88,100.00,65.92,
306,1991,1.80,258.46,101.80,67.11,
306,1992,1.60,262.59,103.43,68.18,
306,1993,1.83,267.40,105.33,69.43,
306,1994,4.12,278.42,109.67,72.29,
306,1995,5.58,293.97,115.79,76.33,
306,1996,4.28,306.54,120.74,79.59,
306,1997,6.34,325.97,128.40,84.63,
306,1998,4.01,339.03,133.54,88.02,
306,1999,5.59,357.99,141.01,92.95,
306,2000,7.59,385.15,151.71,100.00,
306,2001,6.17,408.92,161.07,106.17,
306,2002,4.06,425.52,167.61,110.48,
306,2003,2.59,436.52,171.94,113.34,
306,2004,5.12,458.87,180.74,119.14,
306,2005,4.39,478.99,188.67,124.36,
306,2006,4.00,498.15,196.21,129.34,
306,2007,3.50,515.56,203.07,133.86,
306,2008,-1.10,509.88,200.83,132.38,
306,2009,-3.77,490.67,193.27,127.40,
306,2010,-7.42,454.27,178.93,117.94,
306,2011,-8.69,414.80,163.39,107.70,
306,2012,-5.64,391.43,154.18,101.63,
306,2013,1.71,398.11,156.81,103.36,
306,2014,7.36,427.41,168.35,110.97,
306,2015,4.89,448.33,176.59,116.40,
306,2016,6.86,479.07,188.70,124.38,
306,2017,6.63,510.83,201.21,132.63,
306,2018,8.19,552.69,217.70,143.50,
306,2019,6.97,591.23,232.88,153.51,
306,2020,4.40,617.23,243.12,160.26,
306,2021,13.85,702.70,276.78,182.45,
307,1975,.,100.00,46.45,32.85,
307,1976,8.41,108.41,50.36,35.61,
307,1977,4.00,112.74,52.37,37.04,
307,1978,10.51,124.60,57.88,40.93,
307,1979,8.76,135.51,62.95,44.52,
307,1980,6.46,144.26,67.02,47.39,
307,1981,4.88,151.30,70.29,49.70,
307,1982,-11.17,134.41,62.44,44.15,
307,1983,17.28,157.63,73.22,51.78,
307,1984,7.72,169.80,78.88,55.78,
307,1985,6.65,181.09,84.12,59.49,
307,1986,2.95,186.44,86.61,61.24,
307,1987,5.54,196.76,91.40,64.64,
307,1988,4.36,205.33,95.39,67.45,
307,1989,2.85,211.18,98.10,69.37,
307,1990,1.94,215.27,100.00,70.72,
307,1991,-0.46,214.28,99.54,70.39,
307,1992,0.88,216.16,100.41,71.01,
307,1993,4.03,224.86,104.46,73.87,
307,1994,2.94,231.47,107.53,76.04,
307,1995,5.04,243.13,112.94,79.87,
307,1996,5.41,256.28,119.05,84.19,
307,1997,3.66,265.67,123.42,87.27,
307,1998,4.98,278.91,129.56,91.62,
307,1999,4.32,290.96,135.16,95.58,
307,2000,4.62,304.42,141.41,100.00,
307,2001,5.74,321.88,149.53,105.74,
307,2002,4.00,334.75,155.50,109.96,
307,2003,2.88,344.38,159.98,113.13,
307,2004,5.53,363.41,168.82,119.38,
307,2005,5.53,383.49,178.15,125.98,
307,2006,4.75,401.70,186.61,131.96,
307,2007,2.27,410.81,190.84,134.95,
307,2008,-2.27,401.48,186.50,131.88,
307,2009,-3.02,389.35,180.87,127.90,
307,2010,-5.22,369.03,171.43,121.22,
307,2011,-6.00,346.90,161.15,113.96,
307,2012,-3.03,336.40,156.27,110.51,
307,2013,1.47,341.36,158.57,112.13,
307,2014,5.07,358.66,166.61,117.82,
307,2015,2.06,366.05,170.04,120.25,
307,2016,2.54,375.37,174.37,123.31,
307,2017,5.31,395.31,183.64,129.86,
307,2018,7.68,425.67,197.74,139.83,
307,2019,4.94,446.68,207.50,146.73,
307,2020,4.76,467.97,217.39,153.73,
307,2021,13.20,529.75,246.09,174.02,
308,1984,.,100.00,79.49,64.05,
308,1985,8.82,108.82,86.50,69.70,
308,1986,6.36,115.74,92.00,74.13,
308,1987,3.37,119.64,95.10,76.63,
308,1988,2.38,122.48,97.36,78.45,
308,1989,0.70,123.34,98.04,79.00,
308,1990,2.00,125.81,100.00,80.58,
308,1991,1.93,128.23,101.93,82.13,
308,1992,3.12,132.24,105.11,84.70,
308,1993,3.15,136.40,108.42,87.37,
308,1994,1.45,138.38,109.99,88.63,
308,1995,0.95,139.70,111.04,89.48,
308,1996,1.74,142.12,112.97,91.03,
308,1997,1.53,144.30,114.70,92.43,
308,1998,3.17,148.88,118.34,95.36,
308,1999,2.68,152.87,121.51,97.91,
308,2000,2.13,156.13,124.10,100.00,
308,2001,4.01,162.39,129.08,104.01,
308,2002,2.41,166.31,132.19,106.52,
308,2003,2.10,169.80,134.97,108.76,
308,2004,6.83,181.40,144.19,116.19,
308,2005,7.17,194.42,154.54,124.52,
308,2006,7.05,208.11,165.42,133.30,
308,2007,5.29,219.13,174.18,140.35,
308,2008,-0.52,218.00,173.28,139.63,
308,2009,-1.39,214.96,170.87,137.68,
308,2010,-4.97,204.27,162.37,130.84,
308,2011,-5.62,192.79,153.24,123.48,
308,2012,-2.55,187.87,149.33,120.33,
308,2013,-0.64,186.67,148.38,119.56,
308,2014,1.94,190.29,151.26,121.88,
308,2015,2.69,195.40,155.32,125.16,
308,2016,4.03,203.29,161.58,130.20,
308,2017,3.08,209.54,166.56,134.21,
308,2018,5.35,220.76,175.47,141.40,
308,2019,3.87,229.30,182.26,146.86,
308,2020,4.94,240.62,191.26,154.12,
308,2021,11.21,267.59,212.70,171.39,
309,1976,.,100.00,50.18,39.97,
309,1977,4.65,104.65,52.51,41.82,
309,1978,17.33,122.79,61.61,49.07,
309,1979,2.83,126.27,63.36,50.46,
309,1980,13.92,143.84,72.18,57.49,
309,1981,2.43,147.34,73.93,58.89,
309,1982,1.11,148.97,74.75,59.54,
309,1983,5.80,157.61,79.08,62.99,
309,1984,10.94,174.84,87.73,69.88,
309,1985,1.57,177.59,89.11,70.98,
309,1986,6.37,188.91,94.79,75.50,
309,1987,3.27,195.08,97.89,77.97,
309,1988,-0.47,194.17,97.43,77.60,
309,1989,1.56,197.20,98.95,78.81,
309,1990,1.06,199.29,100.00,79.65,
309,1991,3.74,206.75,103.74,82.63,
309,1992,2.31,211.53,106.14,84.54,
309,1993,3.00,217.88,109.33,87.08,
309,1994,0.83,219.69,110.24,87.80,
309,1995,0.97,221.82,111.30,88.65,
309,1996,1.91,226.06,113.43,90.35,
309,1997,1.89,230.34,115.58,92.06,
309,1998,3.51,238.43,119.64,95.29,
309,1999,2.01,243.22,122.04,97.21,
309,2000,2.87,250.21,125.55,100.00,
309,2001,5.11,262.99,131.96,105.11,
309,2002,2.31,269.07,135.01,107.54,
309,2003,2.32,275.32,138.15,110.04,
309,2004,4.97,289.00,145.01,115.50,
309,2005,7.90,311.83,156.47,124.63,
309,2006,6.80,333.05,167.12,133.11,
309,2007,3.28,343.99,172.61,137.48,
309,2008,0.08,344.26,172.74,137.59,
309,2009,-1.01,340.77,170.99,136.19,
309,2010,-3.60,328.51,164.84,131.29,
309,2011,-6.01,308.77,154.94,123.41,
309,2012,-4.25,295.64,148.35,118.16,
309,2013,0.72,297.78,149.42,119.01,
309,2014,1.52,302.32,151.70,120.83,
309,2015,3.59,313.16,157.14,125.16,
309,2016,0.80,315.67,158.40,126.16,
309,2017,6.71,336.86,169.03,134.63,
309,2018,4.92,353.43,177.35,141.26,
309,2019,6.12,375.06,188.20,149.90,
309,2020,5.62,396.12,198.76,158.32,
309,2021,13.52,449.66,225.63,179.71,
310,1975,.,100.00,56.76,42.04,
310,1976,-2.24,97.76,55.49,41.10,
310,1977,4.69,102.34,58.09,43.02,
310,1978,5.65,108.12,61.37,45.45,
310,1979,10.32,119.27,67.70,50.14,
310,1980,0.42,119.77,67.99,50.35,
310,1981,14.59,137.25,77.91,57.70,
310,1982,5.31,144.53,82.04,60.76,
310,1983,-0.19,144.26,81.89,60.65,
310,1984,4.01,150.04,85.17,63.08,
310,1985,0.39,150.63,85.50,63.33,
310,1986,4.54,157.46,89.38,66.20,
310,1987,2.86,161.96,91.94,68.09,
310,1988,3.67,167.91,95.31,70.59,
310,1989,3.70,174.13,98.84,73.21,
310,1990,1.17,176.17,100.00,74.06,
310,1991,1.38,178.61,101.38,75.09,
310,1992,1.57,181.41,102.97,76.27,
310,1993,2.55,186.03,105.60,78.21,
310,1994,3.17,191.93,108.95,80.69,
310,1995,3.68,199.00,112.96,83.66,
310,1996,3.67,206.31,117.11,86.74,
310,1997,3.00,212.51,120.63,89.34,
310,1998,3.17,219.25,124.46,92.18,
310,1999,3.84,227.68,129.24,95.72,
310,2000,4.47,237.86,135.02,100.00,
310,2001,4.06,247.52,140.50,104.06,
310,2002,3.30,255.70,145.15,107.50,
310,2003,2.21,261.36,148.36,109.88,
310,2004,5.36,275.36,156.30,115.77,
310,2005,5.33,290.05,164.64,121.94,
310,2006,5.62,306.33,173.89,128.79,
310,2007,3.31,316.49,179.65,133.06,
310,2008,0.09,316.76,179.81,133.17,
310,2009,-2.67,308.32,175.01,129.62,
310,2010,-6.81,287.33,163.10,120.80,
310,2011,-5.05,272.83,154.87,114.70,
310,2012,-1.84,267.83,152.03,112.60,
310,2013,-1.38,264.13,149.93,111.04,
310,2014,0.89,266.47,151.26,112.03,
310,2015,2.03,271.87,154.32,114.30,
310,2016,2.96,279.93,158.90,117.69,
310,2017,2.42,286.70,162.74,120.54,
310,2018,5.21,301.65,171.23,126.82,
310,2019,4.11,314.06,178.27,132.04,
310,2020,4.35,327.71,186.02,137.78,
310,2021,9.61,359.19,203.89,151.01,
312,1975,.,100.00,51.37,40.09,
312,1976,9.42,109.42,56.21,43.87,
312,1977,-1.78,107.47,55.21,43.09,
312,1978,3.67,111.41,57.23,44.67,
312,1979,2.91,114.66,58.90,45.97,
312,1980,6.66,122.29,62.82,49.03,
312,1981,11.87,136.81,70.28,54.85,
312,1982,7.30,146.80,75.41,58.86,
312,1983,2.81,150.92,77.53,60.51,
312,1984,2.92,155.33,79.79,62.28,
312,1985,8.04,167.82,86.21,67.28,
312,1986,2.69,172.33,88.53,69.09,
312,1987,3.55,178.44,91.67,71.55,
312,1988,4.07,185.70,95.40,74.46,
312,1989,2.80,190.90,98.07,76.54,
312,1990,1.97,194.67,100.00,78.05,
312,1991,-0.98,192.75,99.02,77.28,
312,1992,2.01,196.62,101.01,78.83,
312,1993,3.20,202.92,104.24,81.36,
312,1994,1.55,206.07,105.86,82.62,
312,1995,3.43,213.14,109.49,85.45,
312,1996,2.80,219.11,112.56,87.85,
312,1997,3.50,226.77,116.49,90.92,
312,1998,3.11,233.82,120.11,93.75,
312,1999,2.31,239.23,122.89,95.92,
312,2000,4.26,249.41,128.12,100.00,
312,2001,4.60,260.88,134.01,104.60,
312,2002,2.28,266.83,137.07,106.98,
312,2003,2.03,272.25,139.86,109.16,
312,2004,4.18,283.63,145.70,113.72,
312,2005,2.51,290.76,149.37,116.58,
312,2006,3.63,301.31,154.79,120.81,
312,2007,2.09,307.63,158.03,123.34,
312,2008,-1.10,304.26,156.30,121.99,
312,2009,-3.14,294.71,151.39,118.16,
312,2010,-4.66,280.98,144.34,112.66,
312,2011,-5.53,265.45,136.36,106.43,
312,2012,-4.45,253.63,130.29,101.69,
312,2013,-0.80,251.59,129.24,100.87,
312,2014,1.38,255.06,131.02,102.26,
312,2015,0.66,256.74,131.89,102.94,
312,2016,1.14,259.68,133.40,104.11,
312,2017,2.65,266.56,136.93,106.88,
312,2018,5.35,280.82,144.26,112.59,
312,2019,3.24,289.91,148.93,116.24,
312,2020,4.54,303.07,155.69,121.51,
312,2021,9.87,332.99,171.06,133.51,
313,1984,.,100.00,92.45,60.86,
313,1985,-4.99,95.01,87.83,57.82,
313,1986,5.86,100.58,92.98,61.21,
313,1987,1.84,102.43,94.69,62.34,
313,1988,2.41,104.90,96.98,63.84,
313,1989,0.53,105.46,97.50,64.18,
313,1990,2.57,108.17,100.00,65.83,
313,1991,2.55,110.92,102.55,67.51,
313,1992,3.36,114.65,105.99,69.77,
313,1993,3.84,119.05,110.06,72.46,
313,1994,5.88,126.05,116.54,76.72,
313,1995,3.86,130.92,121.04,79.68,
313,1996,3.58,135.61,125.37,82.53,
313,1997,5.44,142.99,132.20,87.03,
313,1998,2.69,146.83,135.75,89.36,
313,1999,4.36,153.24,141.67,93.26,
313,2000,7.22,164.31,151.90,100.00,
313,2001,5.38,173.16,160.08,105.38,
313,2002,4.72,181.34,167.64,110.36,
313,2003,3.62,187.91,173.72,114.36,
313,2004,8.28,203.47,188.10,123.83,
313,2005,9.68,223.16,206.31,135.81,
313,2006,8.84,242.88,224.53,147.81,
313,2007,4.47,253.74,234.58,154.43,
313,2008,-0.73,251.88,232.86,153.29,
313,2009,-3.97,241.88,223.61,147.20,
313,2010,-7.91,222.74,205.92,135.56,
313,2011,-7.23,206.64,191.04,125.76,
313,2012,-4.31,197.74,182.81,120.34,
313,2013,2.92,203.52,188.15,123.86,
313,2014,1.11,205.78,190.24,125.24,
313,2015,3.87,213.74,197.60,130.08,
313,2016,2.40,218.87,202.35,133.21,
313,2017,3.98,227.59,210.40,138.51,
313,2018,5.34,239.73,221.62,145.90,
313,2019,4.34,250.14,231.25,152.23,
313,2020,3.61,259.16,239.59,157.72,
313,2021,10.95,287.54,265.83,175.00,
314,1975,.,100.00,48.79,32.30,
314,1976,4.65,104.65,51.06,33.80,
314,1977,3.65,108.46,52.92,35.03,
314,1978,16.23,126.06,61.51,40.72,
314,1979,2.72,129.50,63.18,41.83,
314,1980,5.69,136.87,66.78,44.21,
314,1981,17.77,161.19,78.64,52.07,
314,1982,3.04,166.09,81.04,53.65,
314,1983,4.37,173.35,84.58,56.00,
314,1984,3.19,178.89,87.28,57.78,
314,1985,6.32,190.19,92.80,61.43,
314,1986,3.81,197.43,96.33,63.77,
314,1987,1.53,200.44,97.80,64.75,
314,1988,1.86,204.18,99.62,65.95,
314,1989,0.69,205.60,100.31,66.41,
314,1990,-0.31,204.96,100.00,66.20,
314,1991,1.60,208.24,101.60,67.26,
314,1992,3.98,216.51,105.64,69.94,
314,1993,3.64,224.40,109.48,72.48,
314,1994,3.88,233.11,113.74,75.30,
314,1995,4.77,244.23,119.16,78.89,
314,1996,3.29,252.26,123.08,81.48,
314,1997,4.49,263.57,128.60,85.14,
314,1998,5.28,277.48,135.38,89.63,
314,1999,4.91,291.09,142.02,94.03,
314,2000,6.35,309.58,151.05,100.00,
314,2001,5.82,327.59,159.83,105.82,
314,2002,5.76,346.46,169.04,111.91,
314,2003,4.77,362.99,177.11,117.25,
314,2004,9.88,398.84,194.60,128.83,
314,2005,12.52,448.78,218.96,144.96,
314,2006,10.50,495.89,241.95,160.18,
314,2007,5.45,522.89,255.12,168.90,
314,2008,-1.10,517.12,252.30,167.04,
314,2009,-4.97,491.43,239.77,158.74,
314,2010,-8.19,451.18,220.13,145.74,
314,2011,-6.60,421.43,205.62,136.13,
314,2012,-5.27,399.23,194.78,128.96,
314,2013,3.91,414.85,202.41,134.00,
314,2014,5.25,436.62,213.03,141.03,
314,2015,4.16,454.79,221.89,146.90,
314,2016,6.19,482.96,235.64,156.00,
314,2017,3.87,501.66,244.76,162.05,
314,2018,6.50,534.26,260.67,172.58,
314,2019,5.63,564.32,275.33,182.28,
314,2020,3.65,584.93,285.39,188.94,
314,2021,11.32,651.14,317.69,210.33,
315,1976,.,100.00,52.07,36.15,
315,1977,-0.19,99.81,51.97,36.09,
315,1978,10.41,110.20,57.38,39.84,
315,1979,16.99,128.92,67.12,46.61,
315,1980,2.63,132.32,68.89,47.84,
315,1981,11.55,147.60,76.85,53.36,
315,1982,-4.08,141.57,73.71,51.18,
315,1983,5.81,149.80,78.00,54.16,
315,1984,3.42,154.93,80.67,56.01,
315,1985,4.22,161.47,84.07,58.38,
315,1986,3.49,167.10,87.00,60.41,
315,1987,4.46,174.55,90.88,63.11,
315,1988,2.51,178.94,93.17,64.69,
315,1989,5.59,188.95,98.38,68.31,
315,1990,1.65,192.06,100.00,69.44,
315,1991,1.17,194.31,101.17,70.25,
315,1992,1.74,197.69,102.93,71.47,
315,1993,2.36,202.36,105.36,73.16,
315,1994,4.84,212.15,110.46,76.70,
315,1995,3.31,219.17,114.12,79.24,
315,1996,4.73,229.55,119.52,82.99,
315,1997,4.96,240.92,125.44,87.10,
315,1998,3.52,249.41,129.86,90.17,
315,1999,4.84,261.49,136.15,94.54,
315,2000,5.77,276.59,144.01,100.00,
315,2001,6.12,293.53,152.83,106.12,
315,2002,2.91,302.07,157.27,109.21,
315,2003,3.34,312.16,162.53,112.86,
315,2004,7.03,334.09,173.95,120.79,
315,2005,10.26,368.37,191.80,133.18,
315,2006,9.85,404.66,210.69,146.30,
315,2007,5.95,428.75,223.23,155.01,
315,2008,-1.19,423.65,220.58,153.17,
315,2009,-4.75,403.53,210.10,145.89,
315,2010,-8.14,370.70,193.01,134.02,
315,2011,-7.83,341.69,177.90,123.53,
315,2012,-6.32,320.08,166.66,115.72,
315,2013,1.24,324.07,168.73,117.16,
315,2014,3.18,334.36,174.09,120.89,
315,2015,3.06,344.61,179.42,124.59,
315,2016,5.99,365.25,190.17,132.05,
315,2017,4.33,381.08,198.41,137.78,
315,2018,4.46,398.08,207.26,143.92,
315,2019,3.35,411.43,214.21,148.75,
315,2020,3.74,426.81,222.23,154.31,
315,2021,8.90,464.80,242.00,168.04,
316,1983,.,100.00,53.67,40.99,
316,1984,72.25,172.25,92.44,70.61,
316,1985,1.19,174.30,93.54,71.45,
316,1986,-0.41,173.58,93.15,71.15,
316,1987,4.68,181.71,97.51,74.49,
316,1988,-0.16,181.42,97.36,74.37,
316,1989,-3.23,175.55,94.21,71.96,
316,1990,6.15,186.34,100.00,76.39,
316,1991,-0.14,186.08,99.86,76.28,
316,1992,-0.31,185.51,99.56,76.05,
316,1993,2.90,190.89,102.44,78.25,
316,1994,4.18,198.87,106.73,81.52,
316,1995,4.84,208.50,111.89,85.47,
316,1996,3.38,215.56,115.68,88.36,
316,1997,3.86,223.88,120.15,91.77,
316,1998,3.53,231.79,124.39,95.02,
316,1999,1.44,235.13,126.18,96.38,
316,2000,3.75,243.95,130.91,100.00,
316,2001,2.84,250.88,134.63,102.84,
316,2002,2.32,256.69,137.76,105.23,
316,2003,3.59,265.92,142.71,109.01,
316,2004,5.51,280.57,150.57,115.01,
316,2005,6.83,299.75,160.86,122.87,
316,2006,8.75,325.97,174.93,133.62,
316,2007,4.86,341.80,183.43,140.11,
316,2008,1.17,345.78,185.57,141.75,
316,2009,-3.00,335.40,179.99,137.49,
316,2010,-4.05,321.80,172.69,131.91,
316,2011,-6.90,299.60,160.78,122.82,
316,2012,-2.74,291.40,156.38,119.45,
316,2013,0.45,292.71,157.08,119.99,
316,2014,-0.38,291.58,156.48,119.53,
316,2015,1.73,296.62,159.18,121.59,
316,2016,0.70,298.71,160.30,122.45,
316,2017,-0.44,297.40,159.60,121.91,
316,2018,3.08,306.57,164.52,125.67,
316,2019,5.08,322.15,172.88,132.06,
316,2020,2.57,330.44,177.33,135.46,
316,2021,9.44,361.62,194.07,148.24,
317,1975,.,100.00,56.70,42.08,
317,1976,5.68,105.68,59.92,44.48,
317,1977,4.11,110.03,62.38,46.30,
317,1978,10.62,121.71,69.00,51.22,
317,1979,11.84,136.11,77.17,57.28,
317,1980,7.71,146.61,83.12,61.70,
317,1981,3.09,151.13,85.69,63.60,
317,1982,2.43,154.81,87.77,65.15,
317,1983,0.74,155.95,88.41,65.63,
317,1984,-0.22,155.60,88.22,65.48,
317,1985,6.28,165.36,93.75,69.59,
317,1986,2.19,168.98,95.80,71.11,
317,1987,0.88,170.47,96.65,71.74,
317,1988,0.33,171.03,96.96,71.97,
317,1989,0.08,171.16,97.04,72.03,
317,1990,3.05,176.38,100.00,74.23,
317,1991,0.82,177.82,100.82,74.83,
317,1992,1.12,179.82,101.95,75.67,
317,1993,2.34,184.03,104.34,77.45,
317,1994,3.10,189.74,107.57,79.85,
317,1995,4.38,198.06,112.29,83.35,
317,1996,4.01,206.01,116.80,86.69,
317,1997,4.77,215.83,122.36,90.83,
317,1998,2.82,221.92,125.82,93.39,
317,1999,3.97,230.74,130.82,97.10,
317,2000,2.98,237.63,134.72,100.00,
317,2001,4.16,247.51,140.33,104.16,
317,2002,2.83,254.52,144.30,107.11,
317,2003,2.23,260.20,147.52,109.50,
317,2004,4.33,271.46,153.91,114.24,
317,2005,6.22,288.35,163.48,121.35,
317,2006,7.31,309.43,175.43,130.22,
317,2007,4.42,323.10,183.19,135.97,
317,2008,0.67,325.26,184.41,136.88,
317,2009,-2.24,317.99,180.29,133.82,
317,2010,-4.51,303.65,172.15,127.79,
317,2011,-5.52,286.88,162.65,120.73,
317,2012,-3.26,277.53,157.34,116.79,
317,2013,0.73,279.56,158.50,117.65,
317,2014,-0.04,279.45,158.43,117.60,
317,2015,0.91,281.99,159.88,118.67,
317,2016,1.47,286.14,162.23,120.41,
317,2017,2.42,293.07,166.16,123.33,
317,2018,3.81,304.23,172.49,128.03,
317,2019,1.99,310.28,175.92,130.58,
317,2020,3.58,321.40,182.22,135.25,
317,2021,8.94,350.12,198.50,147.34,
